student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S1743,25,Female,7.61,4.78,3.49,Yes,79.83,5.9,Good,3,High School,Good,7,Yes,97.79
S1766,18,Male,5.52,1.63,0.5,No,84.21,6.36,Poor,7,None,Average,5,No,97.65
S1924,19,Other,5.26,3.21,2.98,Yes,93.18,5.26,Poor,3,Bachelor,Average,13,Yes,98.29
S1454,16,Male,5.52,3.57,1.5,Yes,82.44,7.82,Fair,4,Bachelor,Poor,10,No,98.2
S1103,21,Male,7.17,3.08,0.52,No,84.53,6.33,Good,4,Master,Average,6,No,99.8
S1076,21,Male,7.72,3.61,0.44,No,100.0,8.54,Poor,6,Bachelor,Average,3,Yes,100.0
S1229,20,Male,6.43,5.25,2.46,No,80.9,8.26,Good,2,High School,Good,8,Yes,100.0
S1913,24,Male,6.3,2.84,0.75,Yes,84.0,8.48,Good,3,High School,Good,5,No,99.85
S1257,18,Female,5.04,3.1,1.43,No,88.25,7.54,Fair,4,Master,Good,8,No,97.32
S1263,22,Female,6.66,3.01,0.0,Yes,89.53,6.54,Poor,6,Bachelor,Average,5,No,98.32
S1330,22,Male,6.92,4.93,3.15,No,80.43,6.67,Good,4,Master,Average,11,No,100.0
S1992,19,Male,5.02,1.07,1.42,No,93.55,6.52,Fair,6,Bachelor,Poor,10,No,100.0
S1181,22,Male,5.96,3.13,1.86,Yes,94.74,5.22,Good,7,Bachelor,Average,7,No,99.9
S1892,21,Male,5.07,0.02,1.38,No,71.63,7.31,Fair,4,High School,Good,6,No,98.87
S1767,22,Male,4.56,0.69,0.23,No,88.08,8.76,Poor,6,Bachelor,Average,8,No,100.0
S1549,23,Male,6.29,3.36,0.85,No,90.22,6.15,Good,4,Bachelor,Average,7,No,95.18
S1687,23,Male,6.48,1.96,1.86,Yes,66.15,7.79,Poor,5,Master,Average,3,No,100.0
S1026,19,Male,5.98,1.24,1.52,No,76.27,6.1,Good,6,Bachelor,Poor,4,No,97.43
S1275,17,Male,6.26,3.11,0.44,No,74.12,5.21,Fair,4,Bachelor,Average,11,No,100.0
S1651,21,Female,3.72,3.83,2.15,Yes,80.53,7.71,Good,6,Master,Average,8,No,95.29
S1298,23,Female,5.05,3.56,1.5,No,91.57,8.96,Poor,5,High School,Average,11,Yes,99.59
S1956,23,Female,5.24,2.77,1.27,No,87.51,6.25,Good,6,High School,Good,9,No,100.0
S1798,14,Female,3.81,2.74,1.39,No,96.28,4.77,Good,3,Bachelor,Average,15,No,96.91
S1090,22,Male,4.72,2.73,2.73,No,92.27,4.99,Fair,2,Bachelor,Good,12,No,97.6
S1479,20,Female,6.84,2.68,2.22,No,76.86,5.48,Good,6,Bachelor,Good,5,No,97.91
S1572,19,Male,6.47,2.86,4.18,No,86.95,6.33,Good,6,High School,Good,5,No,97.21
S1457,16,Male,5.68,1.28,0.27,No,90.53,7.97,Good,4,High School,Good,7,No,97.56
S1450,22,Female,5.45,3.36,0.81,No,90.59,8.47,Fair,5,Bachelor,Average,8,No,100.0
S1364,21,Male,6.74,2.28,1.64,No,89.28,6.62,Fair,4,High School,Average,9,No,98.57
S1858,19,Male,7.14,4.23,1.14,Yes,79.03,6.65,Fair,4,High School,Good,4,Yes,100.0
S1674,20,Female,6.83,2.62,2.29,No,79.66,5.83,Poor,6,High School,Poor,1,No,100.0
S1350,20,Male,6.64,3.04,2.84,No,100.0,7.82,Good,5,High School,Average,7,No,100.0
S1654,24,Female,7.2,3.48,2.3,No,88.12,6.29,Good,6,Master,Good,6,No,100.0
S1399,21,Male,5.6,3.65,2.55,No,76.68,6.46,Poor,5,Bachelor,Good,6,Yes,96.89
S1252,20,Female,7.56,1.4,2.34,No,86.25,6.68,Fair,5,High School,Good,4,No,96.26
S1780,16,Female,6.41,3.07,3.44,No,78.73,6.18,Poor,4,High School,Average,8,Yes,99.1
S1880,18,Male,5.78,4.27,2.66,No,89.02,7.16,Fair,9,Bachelor,Good,6,No,100.0
S1802,24,Male,6.43,2.01,0.78,No,77.93,5.14,Fair,5,None,Good,6,No,99.15
S1458,20,Male,5.92,2.05,2.48,No,81.16,4.19,Good,5,Master,Good,9,No,96.99
S1698,24,Female,5.95,1.79,1.11,No,83.82,7.18,Fair,4,High School,Poor,6,No,98.67
S1916,22,Male,5.09,2.06,1.76,No,85.4,8.01,Good,3,High School,Good,6,No,96.57
S1498,24,Female,7.11,2.31,0.98,No,94.35,6.03,Good,5,High School,Average,5,No,98.75
S1949,21,Female,7.13,4.83,4.56,No,88.17,7.13,Fair,7,Bachelor,Good,7,No,99.39
S1970,18,Female,6.79,3.31,2.56,No,76.25,7.69,Fair,8,Bachelor,Average,6,Yes,100.0
S1925,21,Other,7.19,4.21,2.46,Yes,78.85,6.77,Good,4,None,Good,6,No,99.06
S1507,19,Female,3.98,1.5,0.41,No,95.09,8.8,Fair,5,None,Poor,5,No,98.25
S1303,21,Female,3.78,1.88,0.0,No,86.74,8.67,Good,5,None,Good,5,No,99.92
S1500,19,Male,6.85,1.28,1.19,No,89.9,7.34,Fair,5,Bachelor,Good,4,No,100.0
S1802,20,Male,5.07,2.35,0.0,No,89.1,6.2,Fair,3,None,Good,10,No,99.97
S1597,20,Male,6.06,3.49,1.4,No,85.06,6.55,Fair,4,Bachelor,Poor,5,No,96.62
S1165,18,Male,4.95,1.98,1.65,No,77.51,6.12,Fair,5,High School,Good,12,No,100.0
S1414,25,Female,6.68,2.92,1.19,No,98.67,7.42,Poor,6,Bachelor,Poor,6,Yes,100.0
S1461,22,Female,5.2,2.76,2.16,No,78.43,7.32,Fair,7,Master,Poor,8,No,98.49
S1919,23,Female,6.34,3.46,3.32,No,96.42,7.05,Good,5,High School,Good,6,Yes,96.64
S1113,16,Male,8.03,2.44,4.21,No,80.77,6.0,Fair,6,Bachelor,Average,7,No,96.64
S1432,19,Other,4.43,2.52,1.54,No,80.18,8.41,Fair,3,Master,Good,7,No,97.57
S1991,18,Male,6.07,2.98,1.48,No,88.5,5.87,Good,3,High School,Good,8,No,98.52
S1355,20,Male,6.17,3.14,1.75,Yes,86.01,5.4,Good,5,High School,Average,10,No,97.43
S1927,19,Female,6.71,2.81,0.33,No,88.96,7.06,Good,6,Bachelor,Good,9,No,100.0
S1694,14,Male,5.03,2.49,2.11,No,74.13,8.03,Fair,7,High School,Poor,7,No,98.62
S1206,20,Male,6.64,1.26,1.51,No,87.8,5.06,Poor,5,Bachelor,Average,8,Yes,99.3
S1767,23,Male,6.05,3.3,1.26,No,95.43,5.61,Poor,2,Bachelor,Average,7,No,97.57
S1234,20,Male,6.41,1.63,2.14,No,86.76,5.51,Poor,6,High School,Good,8,No,99.49
S1441,21,Female,6.35,3.81,2.65,No,78.11,5.35,Fair,4,Bachelor,Average,9,No,96.2
S1354,19,Male,5.83,2.5,3.12,No,91.89,7.04,Good,5,High School,Good,7,No,99.8
S1514,21,Female,6.12,4.19,1.88,No,100.0,4.2,Fair,4,High School,Good,8,Yes,98.09
S1207,19,Female,5.45,4.3,1.26,No,87.65,5.97,Poor,6,Bachelor,Good,9,Yes,98.63
S1708,23,Male,6.57,3.89,2.08,No,85.5,6.38,Good,4,None,Poor,7,No,97.38
S1852,25,Male,5.75,2.97,1.25,No,82.38,6.0,Good,3,Bachelor,Good,4,No,96.85
S1124,18,Female,4.58,1.83,0.94,No,79.87,6.79,Fair,5,Bachelor,Average,7,No,97.76
S1137,18,Male,7.35,2.54,0.38,No,89.6,6.46,Good,5,Bachelor,Poor,3,No,99.74
S1338,20,Female,6.54,3.21,2.69,Yes,75.5,4.25,Good,7,Bachelor,Average,8,Yes,97.94
S1536,20,Male,4.92,0.0,2.17,No,91.94,5.0,Good,5,Bachelor,Good,8,Yes,98.01
S1067,20,Male,7.79,4.81,2.65,No,82.32,9.79,Poor,5,Master,Good,7,No,100.0
S1572,21,Male,8.21,5.4,1.05,No,85.59,5.59,Good,2,High School,Good,7,No,100.0
S1540,21,Female,5.61,1.03,1.51,No,95.53,6.89,Good,6,Bachelor,Average,8,Yes,99.24
S1382,19,Male,4.46,3.71,0.92,Yes,100.0,7.32,Good,5,Bachelor,Average,7,No,97.73
S1018,20,Other,5.4,2.1,2.54,Yes,97.81,7.74,Good,4,High School,Good,10,No,98.85
S1682,19,Female,4.18,1.89,2.28,No,73.32,6.15,Poor,3,None,Average,13,No,99.06
S1449,21,Female,7.64,2.78,1.43,No,88.67,4.89,Fair,3,High School,Good,5,Yes,97.05
S1073,24,Female,5.45,3.04,2.02,No,77.46,7.01,Fair,6,High School,Average,8,Yes,97.84
S1572,20,Male,6.66,2.64,2.08,No,85.54,7.63,Good,8,High School,Good,9,No,99.3
S1938,18,Male,5.36,4.62,3.35,No,81.45,5.37,Fair,4,High School,Poor,7,No,95.85
S1664,21,Male,5.36,1.99,0.38,No,77.68,7.41,Fair,3,High School,Good,10,No,100.0
S1275,23,Male,4.26,2.72,0.86,No,83.13,7.4,Fair,4,Bachelor,Average,5,No,96.69
S1047,23,Female,5.7,2.57,2.22,No,89.26,6.88,Good,6,None,Good,6,Yes,96.79
S1210,17,Female,6.16,3.94,2.93,Yes,92.58,8.57,Poor,4,Master,Good,10,No,96.02
S1854,22,Female,6.36,3.91,2.34,No,82.97,4.86,Fair,5,High School,Average,9,No,100.0
S1919,20,Female,6.95,1.91,2.88,No,72.4,6.16,Good,5,High School,Good,7,Yes,100.0
S1650,21,Female,7.06,1.19,2.46,No,97.68,6.06,Fair,3,Bachelor,Good,10,No,100.0
S1621,22,Female,5.41,3.31,1.99,No,82.12,8.68,Good,7,Master,Good,6,No,98.7
S1993,21,Male,6.29,4.98,2.68,No,77.85,8.76,Good,4,High School,Good,6,No,99.43
S1694,20,Male,6.03,2.1,0.31,No,75.32,6.06,Fair,6,High School,Poor,4,No,99.78
S1539,18,Male,7.88,4.76,2.28,No,81.89,7.73,Good,5,None,Good,7,Yes,100.0
S1708,21,Male,7.04,3.55,2.22,No,83.7,5.49,Good,2,None,Poor,10,No,97.42
S1190,21,Male,5.16,0.0,0.2,No,100.0,7.63,Poor,2,Master,Good,8,No,96.83
S1314,19,Female,6.69,1.28,1.55,No,91.35,6.52,Good,6,Bachelor,Good,6,Yes,98.21
S1900,23,Male,5.97,3.38,1.38,No,99.52,8.77,Poor,4,Master,Average,8,Yes,100.0
S1562,20,Female,7.07,1.01,1.96,No,69.37,6.78,Good,3,None,Average,8,No,100.0
S1660,20,Female,5.18,3.11,2.25,No,86.11,6.14,Good,2,High School,Good,11,Yes,95.51
S1779,19,Female,7.43,4.13,2.27,Yes,77.17,7.59,Good,4,Bachelor,Average,5,No,99.21
S1561,22,Other,5.4,2.26,1.61,No,89.03,6.35,Good,3,Bachelor,Good,7,Yes,95.93
S1899,23,Female,6.9,3.12,2.48,No,82.04,5.72,Poor,7,None,Average,6,No,99.66
S1757,18,Female,6.56,0.9,1.43,No,85.66,6.13,Fair,6,Master,Good,6,Yes,97.26
S1112,16,Female,3.58,0.18,0.0,No,89.87,8.38,Fair,3,Bachelor,Poor,8,Yes,95.17
S1169,19,Male,7.24,2.7,1.74,Yes,97.04,6.65,Fair,8,Bachelor,Good,3,No,98.02
S1467,18,Male,6.65,1.48,0.11,No,94.58,7.05,Fair,5,High School,Good,6,No,100.0
S1677,19,Male,4.87,1.78,1.4,No,80.97,8.29,Good,4,None,Good,4,No,96.54
S1920,24,Male,6.43,2.11,2.38,Yes,91.66,6.7,Good,4,None,Good,9,No,98.07
S1013,23,Female,5.63,4.34,2.37,No,84.67,8.75,Fair,6,Bachelor,Good,3,No,98.88
S1714,23,Female,4.91,2.47,3.34,No,78.45,4.57,Fair,5,Bachelor,Good,10,Yes,97.43
S1287,22,Male,5.96,3.35,4.64,No,89.11,6.14,Good,4,High School,Poor,8,Yes,95.83
S1906,22,Female,6.36,1.18,1.5,Yes,86.38,7.0,Fair,6,Bachelor,Average,4,No,98.95
S1188,20,Female,6.88,5.6,2.48,No,90.06,7.18,Fair,7,High School,Poor,5,Yes,97.55
S1913,25,Male,5.24,2.27,1.69,Yes,80.31,6.71,Good,5,High School,Good,8,No,99.24
S1154,18,Male,5.31,2.6,3.42,No,81.44,5.35,Fair,2,Bachelor,Good,8,No,95.6
S1566,22,Male,7.72,1.35,1.25,No,81.54,6.58,Poor,4,High School,Good,6,Yes,100.0
S1693,21,Female,5.69,0.62,1.25,No,88.18,6.76,Fair,1,High School,Average,8,No,97.89
S1721,25,Male,4.62,1.07,0.5,Yes,92.96,4.4,Poor,4,High School,Good,8,No,99.02
S1887,22,Male,5.58,0.0,3.14,No,95.02,6.66,Good,5,None,Poor,9,No,97.56
S1470,19,Female,6.06,0.77,1.77,No,78.66,6.39,Fair,2,High School,Good,11,No,98.8
S1074,20,Female,6.34,2.74,1.34,No,79.78,6.72,Fair,4,None,Good,7,No,97.19
S1276,20,Male,5.57,4.06,3.38,Yes,77.96,6.67,Fair,5,High School,Good,8,Yes,96.94
S1939,15,Female,5.77,2.78,0.89,No,88.95,8.72,Good,5,None,Good,5,No,97.94
S1644,22,Male,5.16,1.38,0.0,No,100.0,6.68,Fair,4,Bachelor,Average,6,Yes,99.54
S1342,18,Male,5.74,0.94,2.17,No,81.77,6.61,Fair,4,High School,Average,4,No,97.45
S1424,24,Male,5.81,4.82,1.04,Yes,83.09,5.39,Fair,5,Bachelor,Poor,10,No,98.37
S1570,17,Male,5.41,0.49,0.0,No,91.44,6.31,Good,2,Master,Good,8,Yes,99.69
S1510,21,Male,6.13,1.13,0.4,Yes,99.93,6.23,Good,5,Bachelor,Average,10,Yes,99.99
S1856,18,Female,6.19,2.14,1.97,Yes,71.65,4.52,Fair,2,High School,Poor,7,Yes,97.46
S1181,24,Male,6.08,2.84,0.75,Yes,90.71,5.51,Good,3,Bachelor,Average,8,No,97.2
S1457,22,Male,5.29,1.05,1.46,No,82.62,7.1,Good,3,High School,Good,7,No,98.57
S1917,17,Male,5.61,1.59,0.43,No,94.04,8.0,Good,6,High School,Good,7,No,100.0
S1850,23,Female,6.15,3.89,2.06,No,84.68,6.81,Good,3,High School,Average,10,Yes,100.0
S1832,21,Male,7.13,5.82,1.77,Yes,89.96,6.37,Fair,5,High School,Average,6,Yes,96.55
S1063,23,Male,4.37,0.0,0.29,Yes,96.62,6.3,Fair,8,Bachelor,Average,8,No,96.85
S1838,23,Male,8.13,2.38,2.37,No,95.17,8.31,Fair,5,Bachelor,Average,4,Yes,100.0
S1259,22,Female,6.1,3.5,0.0,No,95.59,8.54,Fair,7,Master,Good,2,No,97.51
S1192,23,Female,6.22,3.06,1.47,No,98.01,8.55,Poor,2,Master,Good,11,No,98.17
S1654,18,Female,5.29,0.75,1.89,No,82.75,5.87,Good,4,Master,Good,7,No,99.62
S1615,22,Female,7.19,1.84,2.17,No,87.03,6.49,Fair,5,Bachelor,Average,3,No,99.19
S1971,21,Female,5.17,2.6,1.23,No,96.75,8.52,Good,4,High School,Average,11,No,99.66
S1405,18,Female,5.84,1.94,2.46,No,94.2,6.57,Good,5,High School,Good,8,Yes,100.0
S1725,19,Female,5.33,2.86,1.62,No,86.79,6.76,Good,8,Bachelor,Average,7,No,97.97
S1753,21,Male,5.87,2.82,3.61,No,79.44,7.39,Fair,4,Master,Good,9,No,99.95
S1942,17,Female,6.76,3.57,1.78,No,69.39,7.72,Poor,7,High School,Good,5,No,100.0
S1720,16,Female,6.25,1.51,2.08,Yes,89.55,7.29,Good,4,Bachelor,Average,4,No,96.25
S1092,22,Male,6.33,1.98,2.22,Yes,89.96,6.87,Poor,6,High School,Good,5,No,99.05
S1429,18,Male,6.51,2.8,2.04,No,77.0,7.21,Fair,7,Bachelor,Average,4,No,99.42
S1653,18,Female,6.34,3.82,2.96,No,81.0,7.04,Fair,3,High School,Good,10,No,98.66
S1433,20,Female,6.98,3.74,2.34,No,90.62,7.77,Good,4,Bachelor,Average,11,Yes,99.83
S1403,16,Female,4.69,1.98,0.53,No,69.06,6.18,Fair,3,None,Good,9,No,99.24
S1433,21,Female,6.19,2.32,1.6,No,86.61,8.64,Good,5,Bachelor,Average,6,Yes,98.9
S1111,23,Female,4.06,1.19,0.76,No,95.21,7.59,Good,3,High School,Average,8,No,97.07
S1928,22,Female,5.2,3.45,2.49,No,89.66,6.18,Good,0,High School,Average,11,No,97.24
S1374,18,Male,4.86,1.7,1.08,Yes,94.4,7.75,Fair,7,High School,Good,9,No,98.5
S1058,21,Female,5.53,2.86,2.22,No,96.1,8.52,Poor,3,Master,Average,6,Yes,98.59
S1042,24,Male,4.87,1.47,1.41,No,91.14,5.37,Fair,5,High School,Poor,9,Yes,98.22
S1206,17,Male,8.23,5.23,2.49,No,79.68,7.21,Poor,5,Bachelor,Average,10,Yes,100.0
S1779,20,Female,6.24,1.87,1.53,Yes,76.09,8.01,Good,5,Bachelor,Average,5,No,98.28
S1295,22,Female,5.49,2.36,3.05,No,98.3,7.52,Good,4,High School,Average,10,No,99.46
S1117,23,Male,4.72,2.0,0.0,No,85.32,7.27,Good,3,None,Good,9,No,100.0
S1531,18,Female,5.17,2.1,2.04,No,85.42,7.53,Good,3,None,Good,7,Yes,98.76
S1221,24,Male,7.79,3.5,3.64,No,87.88,6.43,Poor,6,High School,Good,6,Yes,99.87
S1165,24,Male,6.79,4.2,1.57,No,72.01,4.78,Fair,4,High School,Good,7,No,98.21
S1642,19,Female,4.35,2.02,2.39,No,88.72,6.46,Fair,6,High School,Good,13,Yes,100.0
S1155,17,Male,6.01,2.76,0.28,No,70.22,7.35,Fair,4,High School,Good,7,No,100.0
S1183,21,Female,7.52,4.49,3.36,No,96.08,8.89,Fair,4,High School,Average,10,Yes,100.0
S1089,22,Male,6.53,2.61,2.51,No,86.84,6.7,Poor,3,High School,Average,10,Yes,98.07
S1093,21,Male,7.18,2.2,3.15,No,81.75,7.66,Good,2,None,Good,7,No,100.0
S1012,21,Female,5.86,1.74,1.5,Yes,74.18,6.79,Fair,4,Bachelor,Good,6,No,99.05
S1972,24,Female,5.99,4.4,1.91,No,81.06,7.7,Fair,0,High School,Good,8,No,98.37
S1833,20,Other,6.32,0.78,1.54,No,88.56,3.95,Poor,4,Bachelor,Good,9,No,97.94
S1804,22,Female,6.21,0.63,0.0,Yes,83.15,5.4,Good,3,High School,Average,6,Yes,99.23
S1944,17,Female,4.81,2.07,0.51,No,77.65,5.88,Fair,4,Bachelor,Good,9,Yes,96.98
S1741,23,Female,8.29,4.69,1.59,No,90.63,8.54,Poor,3,Bachelor,Good,5,No,100.0
S1833,22,Other,5.85,2.34,0.0,No,82.82,6.96,Poor,4,Bachelor,Good,3,No,100.0
S1803,21,Female,7.61,1.0,0.74,No,90.44,7.89,Good,6,Bachelor,Good,4,Yes,100.0
S1437,18,Female,5.41,1.88,1.26,No,75.24,6.81,Good,4,None,Good,5,No,97.46
S1537,21,Female,6.41,2.41,0.0,Yes,72.72,6.21,Good,6,Bachelor,Average,5,No,100.0
S1586,20,Female,6.2,3.01,1.83,Yes,90.26,7.59,Fair,4,High School,Poor,10,Yes,100.0
S1967,22,Male,5.48,1.99,1.77,No,81.19,7.05,Fair,6,None,Good,8,No,100.0
S1875,22,Female,7.96,3.5,1.87,No,79.1,7.76,Poor,5,High School,Good,3,No,100.0
S1935,19,Male,4.83,2.9,3.81,Yes,87.56,7.34,Poor,5,Master,Good,9,No,98.87
S1810,19,Male,7.83,1.32,1.92,No,81.51,4.64,Good,7,High School,Average,4,No,98.59
S1149,20,Female,5.12,1.71,0.77,Yes,89.02,6.1,Fair,2,None,Poor,9,No,97.32
S1659,16,Male,3.88,2.98,2.12,No,83.16,5.44,Good,1,Bachelor,Average,7,Yes,67.58
S1007,15,Female,3.79,1.68,2.35,Yes,74.79,6.93,Fair,3,Bachelor,Average,8,No,68.79
S1028,20,Male,3.11,0.8,1.59,Yes,77.66,8.13,Good,7,High School,Poor,7,Yes,78.58
S1295,18,Female,4.49,4.02,0.45,No,99.65,7.68,Good,3,High School,Average,4,No,81.8
S1985,16,Male,1.63,2.17,3.9,Yes,85.82,6.79,Fair,5,Master,Good,7,Yes,50.03
S1925,19,Other,2.89,2.39,3.17,Yes,78.98,5.92,Good,9,None,Good,5,No,66.95
S1720,19,Female,4.18,3.57,3.06,Yes,96.22,7.32,Good,1,Bachelor,Average,5,No,75.54
S1639,19,Female,4.84,2.92,1.6,No,88.78,6.61,Poor,4,High School,Good,4,No,78.65
S1339,18,Female,3.56,1.33,3.61,No,79.02,6.69,Fair,6,Master,Good,8,Yes,70.59
S1627,21,Male,1.98,1.47,1.27,No,83.88,7.87,Fair,4,Bachelor,Average,9,No,71.31
S1438,19,Male,3.43,2.4,1.8,No,90.31,8.39,Fair,0,Master,Average,7,Yes,67.51
S1143,21,Male,5.15,1.86,0.88,No,79.13,7.31,Fair,2,None,Good,9,No,92.98
S1941,21,Male,3.41,2.05,2.0,No,96.3,7.12,Fair,5,High School,Good,10,No,82.35
S1829,22,Female,3.47,2.69,2.29,No,95.89,5.9,Poor,5,None,Good,7,Yes,73.88
S1746,20,Male,3.99,3.14,1.37,No,85.39,8.28,Good,4,Bachelor,Good,5,No,81.36
S1518,17,Female,3.3,4.22,2.92,No,96.14,6.95,Poor,3,Bachelor,Good,5,No,58.38
S1975,21,Female,2.82,2.3,1.46,No,100.0,6.09,Fair,3,Bachelor,Average,8,No,74.79
S1044,17,Female,2.03,2.45,3.21,No,78.69,7.58,Good,6,High School,Poor,6,No,62.02
S1954,17,Male,3.29,2.11,1.87,No,92.05,4.89,Good,3,Master,Good,5,Yes,66.31
S1238,21,Male,2.87,3.7,0.44,No,96.93,7.52,Fair,4,Bachelor,Poor,7,Yes,71.89
S1951,21,Female,3.98,3.39,1.14,No,77.04,6.2,Good,5,Bachelor,Poor,8,No,77.84
S1943,20,Male,4.8,2.38,1.07,No,97.33,6.07,Good,-1,High School,Poor,4,No,74.33
S1154,18,Male,3.99,2.04,1.79,No,88.08,6.12,Fair,1,Bachelor,Good,8,No,74.64
S1180,18,Female,4.01,1.08,3.83,Yes,81.12,6.87,Fair,2,None,Good,3,No,62.7
S1214,18,Male,3.67,3.04,2.36,No,90.04,4.64,Fair,5,None,Average,4,No,66.89
S1087,25,Male,4.78,3.36,1.3,No,81.81,7.52,Fair,4,Master,Average,6,Yes,80.31
S1255,19,Female,3.7,3.13,1.73,No,85.09,5.29,Good,5,High School,Average,4,No,74.56
S1510,23,Male,1.84,0.92,2.74,Yes,97.47,5.6,Good,5,Bachelor,Average,10,Yes,73.22
S1072,19,Male,4.95,4.38,1.77,No,97.22,5.95,Fair,6,High School,Average,3,Yes,81.92
S1930,19,Male,3.04,3.07,0.0,No,94.71,6.27,Good,3,Master,Good,9,No,81.44
S1178,20,Other,2.31,2.98,1.75,Yes,83.91,5.47,Poor,7,None,Good,3,No,63.33
S1211,17,Female,3.33,2.52,0.0,No,89.13,7.84,Good,5,Bachelor,Good,10,Yes,87.55
S1804,18,Female,3.42,1.99,1.49,Yes,94.82,6.03,Good,2,High School,Average,7,Yes,74.39
S1233,20,Female,3.88,2.96,1.9,No,89.94,7.6,Fair,2,Master,Poor,0,Yes,73.11
S1464,20,Male,4.32,3.21,2.34,Yes,95.95,6.15,Fair,3,Master,Average,0,No,73.87
S1750,19,Female,2.92,1.15,4.47,No,87.65,5.93,Poor,6,Bachelor,Poor,6,No,68.13
S1222,17,Male,2.95,1.23,0.23,No,81.88,8.38,Good,5,Bachelor,Average,10,No,84.07
S1630,21,Female,2.41,1.92,1.17,No,92.72,7.2,Good,2,Master,Average,2,Yes,61.35
S1824,18,Other,3.86,4.57,3.41,No,100.0,6.66,Poor,1,None,Average,2,No,65.39
S1263,18,Female,4.38,3.44,0.7,Yes,84.69,7.84,Poor,3,Bachelor,Average,6,No,87.61
S1206,16,Male,3.63,4.37,2.51,No,96.29,8.69,Poor,6,Bachelor,Average,9,Yes,76.99
S1606,20,Male,5.24,4.23,2.33,No,89.1,6.66,Good,3,Bachelor,Poor,7,No,85.3
S1884,17,Female,3.1,3.47,1.39,No,82.7,6.21,Good,5,Master,Good,8,No,73.86
S1733,21,Male,2.92,2.31,0.94,No,99.42,6.48,Fair,2,Bachelor,Good,10,No,83.54
S1365,19,Female,3.37,3.12,3.01,Yes,89.55,5.01,Good,3,None,Poor,10,No,71.3
S1275,22,Male,3.54,0.2,1.05,No,85.22,7.73,Fair,4,Bachelor,Average,7,No,83.11
S1379,24,Male,2.94,1.56,0.97,No,86.48,5.35,Good,4,High School,Average,10,No,80.19
S1742,22,Female,3.94,3.94,2.84,No,97.36,7.31,Fair,4,Bachelor,Average,3,Yes,72.35
S1308,18,Male,3.55,3.62,1.02,No,97.9,7.97,Fair,5,Master,Good,3,Yes,76.13
S1630,19,Female,2.85,1.35,1.95,No,94.57,6.38,Good,2,Master,Average,4,Yes,67.72
S1267,18,Female,3.43,3.35,1.19,Yes,86.91,7.63,Fair,3,Bachelor,Good,5,No,81.27
S1944,25,Female,3.4,4.16,1.18,No,92.44,5.89,Fair,6,Bachelor,Good,7,Yes,81.14
S1784,20,Male,3.9,1.45,2.17,No,98.41,6.02,Fair,1,High School,Good,10,No,83.01
S1063,21,Male,6.13,2.06,0.44,Yes,93.72,8.19,Fair,4,Bachelor,Average,1,No,95.54
S1809,16,Female,3.37,2.47,2.63,No,95.19,8.49,Good,0,Bachelor,Good,2,Yes,61.95
S1349,19,Female,4.29,3.05,1.61,No,86.97,6.81,Poor,3,Bachelor,Average,6,No,80.08
S1924,22,Other,4.02,3.96,3.21,Yes,98.69,7.76,Poor,4,Bachelor,Average,6,Yes,74.1
S1914,20,Female,2.16,2.51,1.98,Yes,87.91,6.88,Good,6,Bachelor,Poor,5,No,60.25
S1493,19,Female,4.48,3.17,2.25,No,95.94,6.26,Poor,1,Bachelor,Average,7,No,74.44
S1522,20,Female,5.55,2.89,2.66,No,100.0,6.59,Fair,0,High School,Good,11,Yes,79.65
S1097,23,Male,4.6,3.78,1.57,No,79.98,6.68,Good,1,Bachelor,Average,5,No,74.77
S1945,17,Male,4.43,2.75,0.25,Yes,90.69,6.11,Poor,4,None,Average,1,No,73.89
S1070,18,Female,2.32,1.79,2.15,No,77.68,7.4,Poor,5,Bachelor,Good,3,Yes,59.36
S1363,21,Male,3.45,2.88,1.72,No,85.32,5.59,Fair,4,Master,Poor,6,No,76.06
S1569,25,Male,5.0,3.54,3.13,No,100.0,6.39,Fair,5,None,Good,5,Yes,84.36
S1801,19,Female,3.34,1.07,2.98,No,90.41,6.83,Fair,3,Master,Good,2,No,62.3
S1762,17,Male,1.25,0.02,1.14,No,85.86,6.94,Fair,6,High School,Poor,9,No,68.33
S1275,24,Male,2.29,2.12,2.79,No,93.08,5.46,Fair,6,Bachelor,Average,8,No,71.06
S1049,19,Female,5.69,5.01,2.04,No,86.28,8.22,Poor,-2,High School,Average,9,No,88.8
S1357,23,Male,3.5,3.01,1.62,No,100.0,5.73,Fair,4,Bachelor,Average,13,No,83.39
S1727,18,Male,3.29,0.9,1.9,No,89.5,7.81,Good,4,High School,Good,5,No,75.31
S1905,25,Male,4.49,3.09,0.3,Yes,91.78,7.05,Good,3,Bachelor,Poor,1,Yes,81.32
S1927,20,Female,3.52,2.36,2.24,No,80.6,7.77,Good,5,Bachelor,Good,6,No,71.55
S1563,22,Male,2.42,3.67,2.27,Yes,89.83,6.25,Fair,2,Master,Average,7,No,68.25
S1782,20,Female,1.73,1.63,1.54,Yes,91.26,6.17,Fair,4,None,Good,-1,No,49.0
S1484,18,Female,4.85,0.98,1.45,No,90.64,8.11,Fair,2,Bachelor,Good,4,Yes,85.03
S1083,20,Male,3.93,3.5,0.69,No,88.47,7.14,Poor,1,High School,Good,9,Yes,80.67
